Student_id,Student_first_name,Student_last_name,Email,Phone,Birth_date,Degree,Start_date
331057133,Shahar,Ben-Shitrit,shahar_ben-shitrit@jct.ac.il,050-5862119,1999-09-30,BA in sociology,2020-08-06
344460720,Shira,Barak,shira_barak@jct.ac.il,057-9780580,1992-02-10,BA in engineering,2020-07-19
316317833,Alon,Dagan,alon_dagan05@gmail.com,055-5442138,2005-02-28,BA in cardiology,2021-08-04
301132809,Rotem,Mizrahi,rotem88mizrahi@jct.ac.il,058-5084611,1988-09-29,MA in history,2020-08-03
300742855,Eli,Ben-Shitrit,eli80ben-shitrit@jct.ac.il,051-2903056,1980-06-17,MA in neurology,2024-07-07
222456519,Dean,Eliakim,dean_eliakim@jct.ac.il,055-8824903,2006-12-28,BA in art,2023-07-20
266152156,Asaf,Zohar,asaf80zohar@jct.ac.il,053-5160538,1980-07-27,MA in oncology,2023-08-08
209881077,Rotem,Shaked,rotem_shaked87@gmail.com,059-8971473,1987-02-02,MA in geographics,2022-10-02
270722143,Dana,Stern,dana_stern92@gmail.com,053-4473570,1992-05-11,MA in math,2024-07-10
379014434,Noam,Eliakim,noam90eliakim@jct.ac.il,056-5625383,1990-12-26,BA in physics,2021-03-01
364069799,Dana,Cohen,dana93cohen@gmail.com,056-3948667,1993-02-13,MA in anthropology,2021-08-05
274492776,Noam,Barak,noam_barak93@gmail.com,053-6571360,1993-03-31,MA in neurology,2021-03-11
294420617,Raz,Menash,raz_menash90@jct.ac.il,050-2718151,1990-02-19,BA in anthropology,2022-08-10
366132041,Jonathan,Stern,jonathan93stern@gmail.com,058-8600536,1993-12-10,MA in oncology,2022-03-02
276986130,Tamar,Shaked,tamar95shaked@jct.ac.il,051-5733789,1995-03-30,MA in history,2020-10-14
307136283,Adi,Menahem,adi_menahem@gmail.com,055-2927376,1987-12-27,BA in physics,2024-10-10
371473380,Oren,Mizrahi,oren95mizrahi@jct.ac.il,057-8174356,1995-12-16,BA in physics,2024-08-15
257993493,Ron,Stern,ron_stern@gmail.com,050-7613420,1991-07-09,BA in chemistry,2021-07-18
303935530,Michael,Peretz,michael_peretz06@jct.ac.il,053-9121376,2006-01-31,MA in astronomy,2022-07-09
391465754,Yael,Solomon,yael95solomon@jct.ac.il,059-0474695,1995-01-30,MA in cardiology,2020-10-02
311701247,Shira,Peretz,shira06peretz@jct.ac.il,056-0167561,2006-01-28,MA in computer science,2023-10-10
253731145,Eli,Friedman,eli_friedman@gmail.com,059-7242888,1988-11-12,BA in chemistry,2024-08-16
372924936,Amit,Gross,amit_gross@jct.ac.il,050-6147639,1984-03-19,MA in math,2022-08-02
258047844,Gal,Zohar,gal_zohar@jct.ac.il,053-7160925,1985-05-15,MA in physics,2021-03-15
385804232,Adi,Solomon,adi06solomon@gmail.com,059-8921223,2006-12-09,MA in astronomy,2024-10-17
388651465,Adam,Friedman,adam96friedman@gmail.com,053-0323465,1996-02-28,BA in cardiology,2023-10-17
333019933,Asaf,Almog,asaf_almog@jct.ac.il,056-4122675,1990-01-05,MA in math,2021-07-08
294120860,Dean,Almog,dean81almog@gmail.com,054-3565028,1981-07-27,BA in computer science,2023-07-31
266673409,Inbar,Zeltser,inbar93zeltser@jct.ac.il,055-0907370,1993-06-30,BA in ecology,2024-03-29
309511764,Ron,Katz,ron_katz@jct.ac.il,056-6223175,1986-06-21,MA in math,2022-10-09
245567854,Adi,Herzog,adi_herzog93@jct.ac.il,053-1973849,1993-05-22,BA in ecology,2023-10-19
366186963,Ofir,Malul,ofir04malul@jct.ac.il,055-1288198,2004-09-01,BA in psychology,2023-08-13
274378181,Ofir,Zeltser,ofir_zeltser98@jct.ac.il,050-7981892,1998-09-12,MA in economics,2021-10-01
291968519,Jonathan,Shaked,jonathan_shaked01@jct.ac.il,050-0371554,2001-09-13,MA in neurology,2021-07-21
372717017,Tamar,Ben-Shitrit,tamar_ben-shitrit00@gmail.com,050-5462038,2000-04-20,MA in economics,2022-03-02
244498796,Jonathan,Kramer,jonathan_kramer06@jct.ac.il,050-7191243,2006-01-18,MA in cardiology,2021-03-18
374459568,Alon,Ben-David,alon_ben-david99@jct.ac.il,055-2667843,1999-02-06,MA in chemistry,2024-07-15
271788358,Maya,Koren,maya_koren@gmail.com,052-4176440,1990-03-10,MA in theatre,2021-03-30
278059530,Tomer,Katz,tomer_katz80@jct.ac.il,058-6450758,1980-12-19,BA in chemistry,2020-10-20
233896075,Gabriel,Zohar,gabriel83zohar@gmail.com,050-7808382,1983-05-10,MA in engineering,2021-08-01
389566753,Daniel,Elias,daniel_elias84@jct.ac.il,055-3831037,1984-01-03,MA in biology,2024-08-08
391993516,Asaf,Friedman,asaf02friedman@gmail.com,058-1572246,2002-05-08,MA in engineering,2022-03-09
254203292,Ido,Eliakim,ido_eliakim90@gmail.com,055-7314115,1990-05-07,BA in physics,2023-03-27
263982118,Yael,Cohen,yael83cohen@gmail.com,058-7951395,1983-06-05,MA in anthropology,2023-03-22
240937516,Shira,Dayan,shira_dayan@jct.ac.il,057-2384482,2002-08-09,BA in oncology,2024-10-25
394417240,Adi,Sabag,adi_sabag@jct.ac.il,059-8217811,1984-04-29,BA in oncology,2024-08-16
313436628,Abigail,Tayeb,abigail80tayeb@gmail.com,057-3885177,1980-05-07,BA in computer science,2023-07-21
380907154,Liam,Zeltser,liam03zeltser@gmail.com,052-3907654,2003-01-16,MA in biology,2021-08-06
328786066,Raz,Stern,raz91stern@jct.ac.il,058-7919498,1991-06-27,MA in history,2020-10-19
277469409,Asaf,Berkowitz,asaf_berkowitz@gmail.com,058-1981332,2000-05-02,MA in astronomy,2021-03-16
380726869,Alon,Ben-Ari,alon98ben-ari@jct.ac.il,057-0487415,1998-09-18,BA in engineering,2021-10-18
254261191,Sarit,Finkelstein,sarit97finkelstein@gmail.com,051-8025186,1997-02-13,MA in art,2024-07-23
374777837,Maya,Friedman,maya_friedman@jct.ac.il,054-3912928,1989-08-19,MA in psychology,2024-10-30
305322935,Yoav,Saban,yoav_saban@jct.ac.il,053-5900709,1981-10-21,BA in psychology,2024-07-10
326635810,Noam,Tayeb,noam_tayeb81@jct.ac.il,057-0196535,1981-01-17,BA in astronomy,2024-08-11
319823472,Yael,Koren,yael_koren@jct.ac.il,054-4851069,1985-08-06,MA in chemistry,2023-03-09
282825355,Ori,Levi,ori87levi@gmail.com,051-4592198,1987-08-04,MA in computer science,2022-07-14
367076692,Gal,Baruch,gal_baruch88@gmail.com,055-8404920,1988-08-31,BA in english,2022-07-02
379665052,Hila,Shaked,hila90shaked@jct.ac.il,058-4691881,1990-07-20,BA in astronomy,2020-03-13
241383892,Yael,Stern,yael_stern@gmail.com,053-6008343,1998-03-25,BA in math,2024-07-05
221673643,Gabriel,Danon,gabriel81danon@gmail.com,052-2981724,1981-10-11,MA in biology,2020-07-26
288689615,Guy,Menahem,guy_menahem@gmail.com,052-3969284,2003-08-30,BA in history,2024-07-30
368386546,Shira,Koren,shira_koren@jct.ac.il,051-3361789,1981-11-25,BA in geographics,2023-03-21
257789784,Yael,Zeltser,yael_zeltser05@gmail.com,053-0026725,2005-01-14,MA in history,2022-07-13
394259659,David,Tayeb,david_tayeb@jct.ac.il,057-8679535,1985-01-16,BA in economics,2024-10-02
279355937,Liam,Sabag,liam_sabag@jct.ac.il,054-0207596,1985-06-26,MA in art,2021-03-16
384075438,Amit,Eliakim,amit_eliakim@gmail.com,057-8178438,2003-11-08,MA in ecology,2024-07-13
254240773,Ofir,Eliakim,ofir86eliakim@gmail.com,052-7602030,1986-04-20,BA in oncology,2021-07-05
303722615,Itay,Shaked,itay_shaked92@jct.ac.il,058-9815635,1992-01-27,BA in engineering,2021-03-17
369310263,Abigail,Ben-David,abigail_ben-david@jct.ac.il,059-9322330,1981-02-15,MA in computer science,2024-08-24
280246281,Yael,Finkelstein,yael92finkelstein@jct.ac.il,051-4769706,1992-12-07,MA in art,2023-08-15
274442334,Dean,Gross,dean_gross91@jct.ac.il,058-7843640,1991-10-25,BA in neurology,2023-03-05
397854209,Gabriel,Katz,gabriel95katz@gmail.com,058-6207921,1995-03-02,MA in economics,2024-07-22
238241814,Hila,Malul,hila_malul93@gmail.com,051-6317553,1993-11-29,BA in psychology,2023-03-14
291491405,David,Mizrahi,david_mizrahi@jct.ac.il,051-6126121,1991-05-24,MA in biology,2024-07-15
253191464,Bar,Sabag,bar96sabag@gmail.com,051-9126673,1996-02-22,BA in economics,2024-03-04
328722939,Niv,Eliakim,niv_eliakim06@gmail.com,053-2378605,2006-06-08,BA in biology,2020-10-21
325506780,Noa,Kramer,noa02kramer@gmail.com,054-8710951,2002-12-03,MA in neurology,2022-07-22
231506023,Shaked,Biton,shaked90biton@jct.ac.il,056-9187031,1990-12-03,BA in anthropology,2024-03-07
204406961,Gabriel,Menash,gabriel92menash@gmail.com,054-9962071,1992-05-08,MA in physics,2023-03-24
282611722,Gabriel,Eliakim,gabriel_eliakim@jct.ac.il,052-7667160,1989-08-26,MA in math,2022-08-08
274205798,Sagi,Friedman,sagi98friedman@jct.ac.il,055-9877662,1998-01-07,MA in chemistry,2020-08-28
243530268,Ron,Stern,ron97stern@jct.ac.il,055-0214499,1997-01-02,MA in chemistry,2022-07-20
339194276,Asaf,Dayan,asaf_dayan90@gmail.com,058-4623063,1990-10-14,BA in english,2023-10-04
200226744,Tomer,Rosen,tomer_rosen@jct.ac.il,052-0652138,2004-04-12,BA in economics,2022-10-06
301829974,David,Neumann,david_neumann99@jct.ac.il,053-0021081,1999-06-09,MA in neurology,2023-08-13
283914554,Dean,Shaked,dean_shaked@gmail.com,056-6833465,1988-07-30,BA in cardiology,2021-08-24
267700664,Ido,Sabag,ido_sabag@gmail.com,051-0841201,2004-02-06,BA in physics,2024-10-24
348755422,Noam,Peretz,noam88peretz@jct.ac.il,051-5568606,1988-10-06,BA in art,2022-08-31
297045163,Guy,Katz,guy97katz@jct.ac.il,057-2150153,1997-10-08,MA in chemistry,2021-03-13
328322037,Ofir,Levi,ofir_levi02@jct.ac.il,056-5622507,2002-05-07,BA in chemistry,2020-07-01
335636015,Noam,Finkelstein,noam_finkelstein@gmail.com,059-8785856,2002-03-28,MA in oncology,2021-08-02
363526724,Jonathan,Almog,jonathan_almog@gmail.com,051-0384805,1999-10-21,MA in art,2023-08-28
392108981,Ori,Koren,ori_koren@jct.ac.il,051-2794648,1999-04-28,BA in physics,2020-08-13
364488775,Shira,Dagan,shira05dagan@jct.ac.il,053-6276494,2005-05-28,BA in engineering,2024-07-25
333001022,Inbar,Kahana,inbar_kahana84@gmail.com,051-7017948,1984-07-06,MA in sociology,2020-03-24
273737775,Mor,Shamir,mor83shamir@gmail.com,057-5620747,1983-01-01,MA in cardiology,2022-07-25
257492249,Liam,Fisher,liam90fisher@gmail.com,056-5432861,1990-05-24,MA in computer science,2021-08-05
214426884,Sagi,Dayan,sagi00dayan@gmail.com,052-9135174,2000-10-02,MA in biology,2022-07-08
254285240,Dana,Assouline,dana97assouline@gmail.com,056-3032508,1997-02-24,MA in geographics,2023-08-23
356777680,Sagi,Ashkenazi,sagi_ashkenazi93@jct.ac.il,050-5132765,1993-01-19,BA in neurology,2023-10-23
227332558,Liam,Shamir,liam_shamir00@jct.ac.il,050-6331551,2000-03-03,MA in english,2023-10-05
236196986,Guy,Baruch,guy_baruch87@gmail.com,059-8101028,1987-10-06,MA in ecology,2023-03-19
296146251,Noam,Stern,noam98stern@jct.ac.il,052-6647973,1998-06-19,BA in sociology,2021-10-06
348771270,Roni,Dayan,roni_dayan@gmail.com,054-0054133,1994-05-19,BA in physics,2022-03-01
260318035,Eli,Saban,eli98saban@jct.ac.il,050-4644749,1998-05-30,MA in art,2021-03-11
256983891,Asaf,Menahem,asaf_menahem@jct.ac.il,055-4787303,1986-06-20,MA in cardiology,2023-08-27
249264060,Tal,Menahem,tal_menahem@gmail.com,056-7671619,1989-10-14,MA in english,2022-03-04
233993153,Yael,Herzog,yael02herzog@jct.ac.il,054-4692536,2002-11-09,MA in geographics,2022-07-31
282169291,Niv,Solomon,niv04solomon@jct.ac.il,054-8720737,2004-01-13,BA in anthropology,2020-03-14
227670197,Dana,Assouline,dana_assouline96@jct.ac.il,052-1347619,1996-07-10,BA in english,2024-07-12
244498135,Tomer,Biton,tomer_biton03@jct.ac.il,050-0159483,2003-10-03,BA in astronomy,2022-07-27
248458036,Hila,Cohen,hila_cohen83@jct.ac.il,059-8579898,1983-09-24,MA in ecology,2021-08-25
393774278,Sagi,Rosen,sagi82rosen@jct.ac.il,059-1403232,1982-07-24,BA in ecology,2023-03-18
353121106,Gal,Ben-Ari,gal01ben-ari@gmail.com,059-8396468,2001-09-25,MA in biology,2022-03-29
378225429,Ori,Biton,ori_biton@gmail.com,057-8099861,1983-07-04,BA in computer science,2024-03-17
221570625,Eli,Bernstein,eli_bernstein99@jct.ac.il,050-4263969,1999-07-31,MA in anthropology,2024-08-06
239941214,Niv,Ben-David,niv_ben-david@gmail.com,058-0607244,1980-06-04,MA in chemistry,2024-10-04
389577867,Shira,Malul,shira_malul02@jct.ac.il,058-7171506,2002-10-02,BA in economics,2020-07-16
377169859,Tamar,Shamir,tamar_shamir89@gmail.com,054-7788069,1989-02-13,BA in anthropology,2020-03-17
354779399,Sagi,Malul,sagi_malul@gmail.com,056-7188550,1994-11-02,MA in anthropology,2021-07-08
271826521,Roni,Mizrahi,roni_mizrahi85@jct.ac.il,050-5222670,1985-09-17,MA in art,2021-03-28
363899311,Shaked,Friedman,shaked85friedman@gmail.com,054-5166263,1985-01-26,BA in ecology,2024-07-21
380482893,Jonathan,Berkowitz,jonathan_berkowitz@jct.ac.il,055-2532199,2005-04-07,BA in engineering,2021-07-20
226921484,Shaked,Tzur,shaked_tzur97@gmail.com,050-9343849,1997-06-12,MA in computer science,2024-07-16
268443538,Gefen,Cohen,gefen98cohen@gmail.com,058-3548144,1998-10-16,MA in theatre,2023-10-17
271055451,Sarit,Neumann,sarit_neumann@jct.ac.il,052-3357731,1984-12-21,MA in geographics,2021-03-25
356667642,Carmel,Berkowitz,carmel87berkowitz@jct.ac.il,053-2474363,1987-10-29,BA in physics,2022-07-27
338512718,Jonathan,Katz,jonathan_katz@jct.ac.il,056-5396262,1999-03-11,BA in biology,2022-08-10
333254027,Ido,Ben-Shitrit,ido03ben-shitrit@jct.ac.il,053-8894108,2003-08-15,BA in physics,2020-08-09
255448870,Itay,Eliakim,itay86eliakim@gmail.com,059-2088858,1986-09-02,BA in anthropology,2021-10-21
281047993,Abigail,Koren,abigail_koren94@jct.ac.il,053-2558842,1994-05-10,BA in astronomy,2022-08-06
293289583,Yuval,Katz,yuval_katz82@jct.ac.il,059-3559195,1982-02-05,BA in psychology,2020-07-28
314606070,Sarit,Malul,sarit_malul85@jct.ac.il,050-7989351,1985-01-03,MA in sociology,2020-10-07
294533385,Adam,Sabag,adam94sabag@jct.ac.il,055-7601507,1994-12-20,BA in theatre,2023-03-17
297548695,Noa,Ben-David,noa_ben-david01@gmail.com,051-5437352,2001-08-24,BA in art,2020-07-02
202396073,Gal,Eliakim,gal_eliakim93@gmail.com,055-5626945,1993-02-10,MA in computer science,2024-08-21
314869579,Noa,Baruch,noa_baruch@jct.ac.il,057-1777055,1980-01-11,BA in sociology,2024-07-28
336193891,Almog,Kahana,almog_kahana@gmail.com,055-8668078,1981-01-23,MA in history,2021-03-29
298278102,Tal,Friedman,tal88friedman@jct.ac.il,058-0746288,1988-12-03,BA in neurology,2024-03-29
232757724,Rotem,Mizrahi,rotem_mizrahi@gmail.com,050-4413746,1990-11-14,BA in theatre,2021-07-21
320500580,Shahar,Friedman,shahar_friedman05@jct.ac.il,050-5670489,2005-06-28,MA in psychology,2024-07-20
201310257,Rotem,Ben-Shitrit,rotem86ben-shitrit@gmail.com,054-1657928,1986-03-10,MA in cardiology,2022-08-03
383829264,Yuval,Koren,yuval_koren@jct.ac.il,051-2774543,1980-12-16,BA in physics,2021-08-08
328591078,Oren,Mizrahi,oren_mizrahi@jct.ac.il,050-8802103,2006-12-17,MA in ecology,2021-03-02
372888644,Roni,Barak,roni_barak85@gmail.com,056-7708275,1985-03-05,MA in anthropology,2022-10-07
299246124,Itay,Berkowitz,itay_berkowitz@jct.ac.il,050-3809127,2004-08-13,BA in computer science,2024-10-20
337016414,Eli,Ben-Ari,eli_ben-ari94@jct.ac.il,055-2539551,1994-05-19,BA in art,2020-10-28
205664766,Adi,Solomon,adi_solomon@jct.ac.il,050-6470589,1988-03-05,MA in biology,2022-03-05
211328323,Sagi,Zohar,sagi06zohar@jct.ac.il,059-3348658,2006-11-09,MA in oncology,2022-07-06
332060490,Oren,Solomon,oren02solomon@gmail.com,056-2587303,2002-05-04,BA in oncology,2023-10-08
266134840,Guy,Shaked,guy88shaked@gmail.com,051-4428120,1988-01-21,BA in astronomy,2024-03-21
339005407,Yuval,Malul,yuval_malul02@gmail.com,050-4753550,2002-12-24,BA in art,2021-07-02
221880594,Niv,Almog,niv81almog@jct.ac.il,051-3154588,1981-03-28,MA in physics,2021-03-21
377854278,Shahar,Levi,shahar_levi03@jct.ac.il,054-4830385,2003-01-06,BA in astronomy,2023-08-07
271218760,Adi,Ziv,adi92ziv@jct.ac.il,059-1923231,1992-05-04,BA in engineering,2021-07-14
246110787,Ori,Saban,ori_saban@jct.ac.il,057-6976239,1981-11-12,MA in math,2021-07-30
337991673,Ron,Ben-David,ron_ben-david@gmail.com,056-0434327,1988-06-11,MA in art,2024-10-04
319596839,Ori,Menahem,ori91menahem@gmail.com,051-9279742,1991-06-06,MA in engineering,2024-07-31
314543968,Raz,Almog,raz84almog@gmail.com,056-7275223,1984-11-02,MA in neurology,2020-07-09
371216508,Shaked,Sabag,shaked85sabag@jct.ac.il,057-7405844,1985-06-01,BA in neurology,2022-08-05
234853513,Shaked,Bernstein,shaked_bernstein98@gmail.com,056-0953930,1998-07-17,MA in oncology,2023-08-31
224499053,Ofir,Kahana,ofir05kahana@jct.ac.il,058-6651921,2005-08-29,BA in sociology,2022-10-06
245036629,Tal,Rosen,tal06rosen@gmail.com,056-5891898,2006-03-23,BA in computer science,2024-08-25
284030863,Itay,Berkowitz,itay_berkowitz94@jct.ac.il,055-8174465,1994-04-28,BA in history,2020-07-28
376525234,Rotem,Baruch,rotem_baruch95@jct.ac.il,051-8182264,1995-11-23,BA in theatre,2022-03-01
311169379,Ori,Bernstein,ori86bernstein@jct.ac.il,056-3583254,1986-10-04,BA in geographics,2023-03-19
309914323,Ido,Bernstein,ido_bernstein90@gmail.com,058-6600778,1990-12-20,MA in anthropology,2022-07-11
321180077,Guy,Ashkenazi,guy_ashkenazi@jct.ac.il,059-7330995,1996-09-29,MA in sociology,2023-07-22
302242474,Tomer,Katz,tomer_katz82@gmail.com,059-0450612,1982-11-13,BA in computer science,2024-10-22
357402841,Bar,Baruch,bar_baruch84@jct.ac.il,054-5836868,1984-01-31,BA in cardiology,2020-03-29
259973998,Tamar,Herzog,tamar92herzog@jct.ac.il,054-5947075,1992-03-28,MA in neurology,2022-10-19
383829256,Yoav,Friedman,yoav_friedman@jct.ac.il,056-3962793,1986-01-10,MA in anthropology,2024-10-05
316696079,Abigail,Assouline,abigail_assouline98@gmail.com,059-2408148,1998-06-18,BA in anthropology,2024-03-10
295971048,Jonathan,Eliakim,jonathan_eliakim86@gmail.com,052-8403628,1986-02-03,MA in psychology,2020-03-01
282026251,Inbar,Peretz,inbar_peretz86@jct.ac.il,059-0068137,1986-06-30,MA in biology,2020-08-05
397324815,Shira,Avraham,shira88avraham@gmail.com,059-3629210,1988-10-08,BA in engineering,2020-07-08
240967059,Michael,Gross,michael_gross@gmail.com,057-6486218,1987-06-15,BA in theatre,2022-10-15
324307768,Tomer,Baruch,tomer_baruch99@gmail.com,059-2418703,1999-02-20,MA in physics,2023-10-19
253426753,Shahar,Assouline,shahar_assouline@gmail.com,051-4124230,1989-02-07,MA in computer science,2021-07-06
246751960,Michael,Shamir,michael86shamir@jct.ac.il,057-9622912,1986-05-11,MA in anthropology,2020-08-24
201056942,Gal,Solomon,gal81solomon@gmail.com,057-7811589,1981-01-26,BA in oncology,2022-07-09
371525379,Rotem,Stern,rotem_stern81@gmail.com,058-3311976,1981-03-11,MA in art,2024-03-16
386894646,Tomer,Sabag,tomer_sabag03@jct.ac.il,055-4591778,2003-06-09,MA in english,2022-07-14
312733108,Gabriel,Solomon,gabriel87solomon@jct.ac.il,057-9485971,1987-08-11,MA in physics,2022-08-02
254917214,Tal,Neumann,tal_neumann@jct.ac.il,051-4987178,1991-08-21,MA in history,2024-07-24
361364672,Liam,Ben-David,liam_ben-david85@jct.ac.il,050-9692136,1985-05-02,BA in engineering,2024-07-30
305859332,Gal,Assouline,gal_assouline96@jct.ac.il,056-0397193,1996-08-26,MA in history,2021-08-29
273963892,Michael,Shamir,michael90shamir@jct.ac.il,056-1652717,1990-02-21,BA in psychology,2021-03-24
273968347,Yoav,Saban,yoav_saban@gmail.com,050-8273462,1987-12-27,MA in sociology,2024-03-19
306469297,Amit,Ashkenazi,amit83ashkenazi@jct.ac.il,053-3063935,1983-09-12,BA in sociology,2020-08-22
387140304,Almog,Mizrahi,almog_mizrahi@jct.ac.il,055-1477692,2005-05-15,BA in art,2023-08-11
258098847,Gefen,Saban,gefen85saban@gmail.com,058-6665563,1985-05-18,BA in anthropology,2024-03-03
388118960,Tomer,Kahana,tomer_kahana06@jct.ac.il,057-8063007,2006-12-25,BA in engineering,2024-08-29
209114131,Rotem,Koren,rotem_koren@gmail.com,054-6795769,1986-10-21,MA in english,2020-03-21
339777104,Eli,Baruch,eli94baruch@gmail.com,057-9548118,1994-07-24,BA in anthropology,2020-08-04
266111780,Adam,Danon,adam_danon82@gmail.com,057-6545375,1982-12-29,MA in biology,2021-08-07
228056743,Daniel,Shaked,daniel_shaked@gmail.com,050-6432163,1996-10-25,BA in history,2022-10-22
205187552,Liam,Ashkenazi,liam_ashkenazi90@gmail.com,059-6637945,1990-06-29,BA in biology,2021-08-01
219481173,Gefen,Avitan,gefen_avitan80@gmail.com,056-6995561,1980-01-02,BA in history,2024-10-20
375886579,Gabriel,Stern,gabriel_stern02@gmail.com,057-9247404,2002-02-27,BA in art,2023-07-01
271247496,Jonathan,Zeltser,jonathan_zeltser05@gmail.com,058-0110454,2005-01-04,BA in chemistry,2023-10-24
381958636,Noa,Revivo,noa97revivo@gmail.com,050-9513098,1997-10-12,BA in biology,2022-10-17
266319003,Gal,Rafael,gal87rafael@jct.ac.il,058-3917715,1987-10-26,MA in ecology,2023-10-17
228967162,Tomer,Ben-Shitrit,tomer_ben-shitrit@gmail.com,052-1321576,1999-03-26,BA in history,2022-03-24
353829211,Noam,Ben-Ari,noam_ben-ari81@jct.ac.il,050-4761904,1981-01-15,BA in sociology,2022-07-25
230418667,Sarit,Danon,sarit_danon@gmail.com,052-3955539,1986-11-04,MA in neurology,2023-07-03
310261821,Inbar,Biton,inbar_biton@gmail.com,056-8329192,2003-06-11,BA in neurology,2020-10-28
225545235,Yoav,Peretz,yoav05peretz@gmail.com,054-9811062,2005-02-09,BA in biology,2020-03-22
398141523,Sarit,Tzur,sarit_tzur01@jct.ac.il,050-0151945,2001-06-06,MA in english,2020-08-01
386879464,Daniel,Ben-Shitrit,daniel_ben-shitrit98@jct.ac.il,054-0490187,1998-07-23,MA in engineering,2022-07-05
245193065,Itay,Elias,itay_elias01@jct.ac.il,050-7592830,2001-11-09,BA in computer science,2024-07-27
346257215,Bar,Ben-Ari,bar_ben-ari@gmail.com,058-4485730,1984-08-15,MA in psychology,2021-08-17
358750297,Inbar,Bernstein,inbar86bernstein@gmail.com,058-1640259,1986-04-25,BA in oncology,2021-10-29
282564210,Ido,Barak,ido80barak@gmail.com,053-1752837,1980-12-24,BA in oncology,2024-07-15
297259376,Noa,Sabag,noa_sabag97@jct.ac.il,052-2952403,1997-03-06,MA in geographics,2024-08-08
300948569,Hila,Bernstein,hila00bernstein@gmail.com,056-6054441,2000-01-13,MA in geographics,2021-08-05
